index,server_seq,client_seq,tx_ms,rx_ms,rtt_ms,applied_ms,delay_ms,master_x_m,master_y_m,master_z_m,slave_x_m,slave_y_m,slave_z_m
920,21438,204636,21548.314500,21549.315500,1.001000,21982.290600,432.401,-0.032067,-0.002466,-0.018817,-0.036836,-0.008949,0.008910
921,21439,204637,21549.315500,21550.316200,1.000700,21987.296300,436.278,-0.032046,-0.002298,-0.018914,-0.036804,-0.008951,0.008783
922,21440,204638,21550.316200,21551.316200,1.000000,21865.229000,312.965,-0.032010,-0.002243,-0.018956,-0.036778,-0.008932,0.008585
923,21441,204639,21551.316200,21552.316400,1.000200,21991.297400,438.903,-0.032025,-0.002130,-0.019011,-0.036767,-0.008922,0.008420
924,21442,204640,21552.316400,21553.316400,1.000000,21983.290200,429.691,-0.032024,-0.002018,-0.019011,-0.036729,-0.008879,0.008248
925,21443,204641,21553.316400,21554.316500,1.000100,22054.343400,499.260,-0.032039,-0.001850,-0.019067,-0.036710,-0.008905,0.008094
926,21444,204642,21554.316500,21555.316600,1.000100,21887.415700,331.581,-0.032002,-0.001738,-0.019108,-0.036685,-0.008887,0.007895
927,21445,204643,21555.316600,21556.316700,1.000100,21929.472900,373.035,-0.032001,-0.001682,-0.019108,-0.036651,-0.008906,0.007707
928,21446,204644,21556.316700,21557.316800,1.000100,22007.309800,449.282,-0.032000,-0.001570,-0.019108,-0.036627,-0.008887,0.007508
929,21447,204645,21557.316800,21558.316900,1.000100,21998.304000,439.962,-0.031999,-0.001458,-0.019108,-0.036602,-0.008869,0.007309
930,21448,204646,21558.316900,21559.317100,1.000200,21965.279200,405.143,-0.031998,-0.001402,-0.019108,-0.036584,-0.008895,0.007154
931,21449,204647,21559.317100,21560.317100,1.000000,22011.311000,450.629,-0.031998,-0.001402,-0.019108,-0.036560,-0.008877,0.006955
932,21450,204648,21560.317100,21561.318600,1.001500,22017.316100,455.229,-0.031996,-0.001177,-0.019108,-0.036528,-0.008895,0.006766
933,21451,204649,21561.318600,21562.320100,1.001500,21890.417200,327.336,-0.031996,-0.001177,-0.019108,-0.036490,-0.008869,0.006532
934,21452,204650,21562.320100,21563.320400,1.000300,22020.317500,456.405,-0.031995,-0.001121,-0.019108,-0.036459,-0.008887,0.006343
935,21453,204651,21563.320400,21564.320500,1.000100,21838.957000,274.570,-0.031995,-0.001009,-0.019108,-0.036436,-0.008868,0.006143
936,21454,204652,21564.320500,21565.321500,1.001000,21944.250300,378.585,-0.031994,-0.000897,-0.019108,-0.036391,-0.008879,0.005920
937,21455,204653,21565.321500,21566.321500,1.000000,21971.282000,404.440,-0.031993,-0.000841,-0.019108,-0.036368,-0.008877,0.005659
938,21456,204654,21566.321500,21567.321700,1.000200,22012.311500,444.145,-0.031992,-0.000617,-0.019108,-0.036337,-0.008895,0.005470
939,21457,204655,21567.321700,21568.321700,1.000000,21976.283900,407.724,-0.031992,-0.000505,-0.019108,-0.036293,-0.008905,0.005245
940,21458,204656,21568.321700,21569.321800,1.000100,22047.337100,477.702,-0.031992,-0.000505,-0.019108,-0.036271,-0.008904,0.004984
941,21459,204657,21569.321800,21570.322000,1.000200,21872.402100,301.984,-0.031992,-0.000449,-0.019108,-0.036227,-0.008931,0.004699
942,21460,204658,21570.322000,21571.322200,1.000200,21885.415700,313.324,-0.031974,-0.000280,-0.019053,-0.036207,-0.008912,0.004498
943,21461,204659,21571.322200,21572.322500,1.000300,22005.309400,432.730,-0.031974,-0.000168,-0.019053,-0.036164,-0.008939,0.004212
944,21462,204660,21572.322500,21573.322600,1.000100,22003.309000,429.200,-0.031974,-0.000168,-0.019053,-0.036122,-0.008949,0.003987
945,21463,204661,21573.322600,21574.322800,1.000200,21874.402700,299.203,-0.032009,0.000000,-0.019011,-0.036102,-0.008947,0.003725
946,21464,204662,21574.322800,21575.322900,1.000100,21833.648300,257.875,-0.031992,0.000112,-0.018956,-0.036047,-0.008949,0.003464
947,21465,204663,21575.322900,21576.322900,1.000000,21864.228400,287.425,-0.031992,0.000224,-0.018956,-0.036016,-0.008939,0.003167
948,21466,204664,21576.322900,21577.323100,1.000200,21885.415700,307.261,-0.031992,0.000224,-0.018956,-0.035988,-0.008973,0.002915
949,21467,204665,21577.323100,21578.325300,1.002200,21947.259600,368.414,-0.031975,0.000336,-0.018900,-0.035948,-0.009000,0.002627
950,21468,204666,21578.325300,21579.325300,1.000000,22069.353700,489.710,-0.031975,0.000393,-0.018900,-0.035918,-0.008990,0.002329
951,21469,204667,21579.325300,21580.325700,1.000400,22076.355500,495.367,-0.032011,0.000505,-0.018859,-0.035880,-0.009016,0.002041
952,21470,204668,21580.325700,21581.326100,1.000400,21862.209100,280.391,-0.031994,0.000617,-0.018803,-0.035842,-0.009043,0.001753
953,21471,204669,21581.326100,21582.326400,1.000300,21903.451000,320.833,-0.031977,0.000673,-0.018747,-0.035801,-0.009024,0.001418
954,21472,204670,21582.326400,21583.326600,1.000200,21996.301700,412.197,-0.031909,0.000898,-0.018678,-0.035764,-0.009050,0.001129
955,21473,204671,21583.326600,21584.326600,1.000000,22027.320600,442.646,-0.031909,0.000898,-0.018678,-0.035715,-0.009069,0.000805
956,21474,204672,21584.326600,21585.326700,1.000100,22026.319800,440.363,-0.031911,0.001066,-0.018525,-0.035667,-0.009087,0.000480
957,21475,204673,21585.326700,21586.326900,1.000200,21982.290600,395.207,-0.031911,0.001066,-0.018525,-0.035642,-0.009076,0.000179
958,21476,204674,21586.326900,21587.326900,1.000000,21915.459500,327.909,-0.031879,0.001235,-0.018414,-0.035609,-0.009119,-0.000172
959,21477,204675,21587.326900,21588.327000,1.000100,21863.211800,274.815,-0.031879,0.001235,-0.018414,-0.035562,-0.009120,-0.000437
960,21478,204676,21588.327000,21589.327100,1.000100,21855.206200,265.490,-0.031847,0.001403,-0.018302,-0.035540,-0.009125,-0.000799
961,21479,204677,21589.327100,21590.327200,1.000100,22001.307600,410.849,-0.031866,0.001515,-0.018205,-0.035496,-0.009143,-0.001126
962,21480,204678,21590.327200,21591.327300,1.000100,21990.297200,398.926,-0.031866,0.001515,-0.018205,-0.035454,-0.009177,-0.001515
963,21481,204679,21591.327300,21592.327500,1.000200,21893.418200,300.767,-0.031835,0.001684,-0.018094,-0.035421,-0.009158,-0.001853
964,21482,204680,21592.327500,21593.327500,1.000000,22032.326800,438.952,-0.031766,0.001741,-0.018024,-0.035380,-0.009175,-0.002182
965,21483,204681,21593.327500,21594.327600,1.000100,22035.330500,440.751,-0.031766,0.001741,-0.018024,-0.035339,-0.009193,-0.002510
966,21484,204682,21594.327600,21595.327800,1.000200,21878.404400,282.622,-0.031786,0.001853,-0.017927,-0.035311,-0.009189,-0.002911
967,21485,204683,21595.327800,21596.329200,1.001400,21971.282000,374.667,-0.031786,0.001853,-0.017927,-0.035272,-0.009207,-0.003241
968,21486,204684,21596.329200,21597.329600,1.000400,21986.296300,388.594,-0.031786,0.001853,-0.017927,-0.035199,-0.009257,-0.003963
969,21487,204685,21597.329600,21598.332300,1.002700,21900.433300,301.623,-0.031707,0.002135,-0.017648,-0.035160,-0.009229,-0.004340
970,21488,204686,21598.332300,21599.332400,1.000100,21978.284900,378.256,-0.031707,0.002135,-0.017648,-0.035109,-0.009262,-0.004868
971,21489,204687,21599.332400,21600.332400,1.000000,21914.457500,314.072,-0.031660,0.002305,-0.017481,-0.035088,-0.009258,-0.005271
972,21490,204688,21600.332400,21601.332500,1.000100,21986.296300,384.167,-0.031660,0.002305,-0.017481,-0.035043,-0.009266,-0.005640
973,21491,204689,21601.332500,21602.332600,1.000100,21942.249600,339.720,-0.031612,0.002418,-0.017314,-0.035000,-0.009274,-0.006010
974,21492,204690,21602.332600,21603.332700,1.000100,22002.308900,398.424,-0.031612,0.002418,-0.017314,-0.034982,-0.009270,-0.006415
975,21493,204691,21603.332700,21604.332800,1.000100,21989.296700,384.387,-0.031598,0.002531,-0.017258,-0.034934,-0.009286,-0.006885
976,21494,204692,21604.332800,21605.333000,1.000200,22031.327800,425.870,-0.031566,0.002588,-0.017146,-0.034905,-0.009302,-0.007219
977,21495,204693,21605.333000,21606.333000,1.000000,21972.282500,365.003,-0.031554,0.002700,-0.016938,-0.034865,-0.009263,-0.007638
978,21496,204694,21606.333000,21607.333200,1.000200,22011.311000,403.811,-0.031487,0.002758,-0.016867,-0.034842,-0.009296,-0.008035
979,21497,204695,21607.333200,21608.333200,1.000000,21929.472900,320.748,-0.031487,0.002758,-0.016867,-0.034805,-0.009303,-0.008408
980,21498,204696,21608.333200,21609.333200,1.000000,21988.296600,378.168,-0.031509,0.002870,-0.016770,-0.034785,-0.009289,-0.008853
981,21499,204697,21609.333200,21610.333300,1.000100,21916.457500,305.318,-0.031445,0.002928,-0.016547,-0.034750,-0.009296,-0.009227
982,21500,204698,21610.333300,21611.335300,1.002000,22094.406600,482.475,-0.031445,0.002928,-0.016547,-0.034706,-0.009294,-0.009639
983,21501,204699,21611.335300,21612.335100,0.999800,22043.334600,430.871,-0.031436,0.003097,-0.016339,-0.034699,-0.009288,-0.010048
984,21502,204700,21612.335100,21613.336100,1.001000,22079.356900,465.344,-0.031436,0.003097,-0.016339,-0.034658,-0.009286,-0.010462
985,21503,204701,21613.336100,21614.336400,1.000300,21887.415700,272.601,-0.031440,0.003097,-0.016186,-0.034644,-0.009272,-0.010909
986,21504,204702,21614.336400,21615.339200,1.002800,22043.334600,427.174,-0.031379,0.003211,-0.015963,-0.034599,-0.009253,-0.011262
987,21505,204703,21615.339200,21616.339400,1.000200,22091.405600,474.447,-0.031379,0.003211,-0.015963,-0.034577,-0.009275,-0.011702
988,21506,204704,21616.339400,21617.339400,1.000000,22019.317200,401.611,-0.031354,0.003324,-0.015699,-0.034551,-0.009235,-0.012127
989,21507,204705,21617.339400,21618.339600,1.000200,21896.424900,277.521,-0.031354,0.003324,-0.015699,-0.034516,-0.009232,-0.012544
990,21508,204706,21618.339600,21619.339600,1.000000,22009.310400,389.219,-0.031381,0.003380,-0.015450,-0.034502,-0.009200,-0.012932
991,21509,204707,21619.339600,21620.339900,1.000300,22038.331100,417.058,-0.031381,0.003380,-0.015450,-0.034469,-0.009197,-0.013350
992,21510,204708,21620.339900,21621.340000,1.000100,21890.417200,268.256,-0.031298,0.003438,-0.015323,-0.034437,-0.009193,-0.013768
993,21511,204709,21621.340000,21622.340400,1.000400,21885.415700,262.258,-0.031305,0.003495,-0.015171,-0.034418,-0.009152,-0.014196
994,21512,204710,21622.340400,21623.340600,1.000200,21888.416200,264.294,-0.031274,0.003495,-0.015059,-0.034389,-0.009148,-0.014616
995,21513,204711,21623.340600,21624.340800,1.000200,22083.362800,458.371,-0.031280,0.003552,-0.014906,-0.034372,-0.009106,-0.015046
996,21514,204712,21624.340800,21625.341300,1.000500,21917.457900,291.352,-0.031205,0.003610,-0.014627,-0.034346,-0.009102,-0.015467
997,21515,204713,21625.341300,21626.342700,1.001400,21987.296300,360.356,-0.031205,0.003610,-0.014627,-0.034332,-0.009060,-0.015897
998,21516,204714,21626.342700,21627.342900,1.000200,22029.322400,401.896,-0.031212,0.003666,-0.014475,-0.034308,-0.009055,-0.016320
999,21517,204715,21627.342900,21628.343700,1.000800,21937.248100,308.216,-0.031166,0.003668,-0.014307,-0.034279,-0.008988,-0.016728
1000,21518,204716,21628.343700,21629.348200,1.004500,22053.343100,423.431,-0.031137,0.003725,-0.014195,-0.034258,-0.008983,-0.017152
