index,tx_timestamp_ms,rx_timestamp_ms,delay_ms,tx_x,tx_y,tx_z,rx_x,rx_y,rx_z
48,21619.3,22182.1,562.809,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
49,21620.3,22183.1,562.808,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
50,21621.3,22184.1,562.809,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
51,21622.3,22185.1,562.829,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
52,21623.3,22186.1,562.833,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
53,21624.3,22187.1,562.828,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
54,21625.3,22188.1,562.828,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
55,21626.3,22189.1,562.828,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
56,21627.3,22190.1,562.828,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
57,21628.3,22191.1,562.828,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
58,21629.3,22192.1,562.828,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
59,21630.3,22193.1,562.828,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
60,21631.3,22194.1,562.825,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
61,21632.3,22195.1,562.825,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
62,21633.3,22196.1,562.824,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
63,21634.3,22197.1,562.825,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
64,21635.3,22198.2,562.867,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
65,21636.3,22199.2,562.867,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
66,21637.3,22200.2,562.867,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
67,21638.3,22201.2,562.875,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
68,21639.3,22202.2,562.872,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
69,21640.3,22203.2,562.872,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
70,21641.3,22204.2,562.872,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
71,21642.3,22205.2,562.872,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
72,21643.3,22206.2,562.872,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
73,21644.3,22207.2,562.872,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
74,21645.3,22208.2,562.872,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
75,21646.3,22209.2,562.871,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
76,21647.3,22210.2,562.869,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
77,21648.3,22211.2,562.869,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
78,21649.3,22212.2,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
79,21650.3,22213.2,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
80,21651.7,22214.2,562.471,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
81,21652.7,22215.2,562.47,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
82,21653.7,22216.2,562.47,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
83,21654.7,22217.2,562.476,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
84,21655.7,22218.2,562.476,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
85,21656.7,22219.2,562.475,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
86,21657.7,22220.2,562.475,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
87,21658.7,22221.2,562.474,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
88,21659.7,22222.2,562.475,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
89,21660.7,22223.2,562.475,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
90,21661.7,22224.2,562.475,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
91,21662.7,22225.2,562.475,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
92,21663.7,22226.2,562.474,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
